caminho_original;nome_original;nome_proposto;raiz;confianca;tipo;numero;orgao;data;suspeito
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_134801.pdf;fatura_DETRAN_134801.pdf;CONTRATO_DETRAN_2022-08-16_05c727.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-08-16;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135059.pdf;fatura_DETRAN_135059.pdf;CONTRATO_DETRAN_2022-08-26_a030c6.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-08-26;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135063.pdf;fatura_DETRAN_135063.pdf;CONTRATO_DETRAN_2022-08-26_789487.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-08-26;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135857.pdf;fatura_DETRAN_135857.pdf;CONTRATO_DETRAN_2022-09-28_cf1b21.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-09-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135065.pdf;fatura_DETRAN_135065.pdf;CONTRATO_DETRAN_2022-08-26_29cd7a.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-08-26;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135064.pdf;fatura_DETRAN_135064.pdf;CONTRATO_DETRAN_2022-08-26_2b2b29.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-08-26;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135860.pdf;fatura_DETRAN_135860.pdf;CONTRATO_DETRAN_2022-09-28_58b14e.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-09-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135490.pdf;fatura_DETRAN_135490.pdf;CONTRATO_DETRAN_2022-09-15_b5b5b3.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-09-15;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135487.pdf;fatura_DETRAN_135487.pdf;CONTRATO_DETRAN_2022-09-15_082399.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-09-15;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135864.pdf;fatura_DETRAN_135864.pdf;CONTRATO_DETRAN_2022-09-28_ddc27f.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-09-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135858.pdf;fatura_DETRAN_135858.pdf;CONTRATO_DETRAN_2022-09-28_a0fcda.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-09-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135488.pdf;fatura_DETRAN_135488.pdf;CONTRATO_DETRAN_2022-09-15_749b1a.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-09-15;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136195.pdf;fatura_DETRAN_136195.pdf;CONTRATO_DETRAN_2022-10-17_2c4db9.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-10-17;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135861.pdf;fatura_DETRAN_135861.pdf;CONTRATO_DETRAN_2022-09-28_a03b9d.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-09-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136193.pdf;fatura_DETRAN_136193.pdf;CONTRATO_DETRAN_2022-10-17_c0aa62.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-10-17;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136192.pdf;fatura_DETRAN_136192.pdf;CONTRATO_DETRAN_2022-10-17_c19245.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-10-17;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136863.pdf;fatura_DETRAN_136863.pdf;CONTRATO_DETRAN_2022-11-17_a6ec4d.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-11-17;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136421.pdf;fatura_DETRAN_136421.pdf;CONTRATO_DETRAN_2022-10-27_cb5d97.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-10-27;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136864.pdf;fatura_DETRAN_136864.pdf;CONTRATO_DETRAN_2022-11-17_937202.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-11-17;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136425.pdf;fatura_DETRAN_136425.pdf;CONTRATO_DETRAN_2022-10-27_074bc2.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-10-27;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_135863.pdf;fatura_DETRAN_135863.pdf;CONTRATO_DETRAN_2022-09-28_6de3d1.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-09-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137098.pdf;fatura_DETRAN_137098.pdf;CONTRATO_DETRAN_2022-11-28_f23303.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-11-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136423.pdf;fatura_DETRAN_136423.pdf;CONTRATO_DETRAN_2022-10-27_5e80af.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-10-27;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137102.pdf;fatura_DETRAN_137102.pdf;CONTRATO_DETRAN_2022-11-28_f68fcd.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-11-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137097.pdf;fatura_DETRAN_137097.pdf;CONTRATO_DETRAN_2022-11-28_104a2a.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-11-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136866.pdf;fatura_DETRAN_136866.pdf;CONTRATO_DETRAN_2022-11-17_72e242.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-11-17;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137569.pdf;fatura_DETRAN_137569.pdf;CONTRATO_DETRAN_2022-12-14_552717.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-12-14;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137917.pdf;fatura_DETRAN_137917.pdf;CONTRATO_DETRAN_2022-12-23_4287cd.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-12-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_136422.pdf;fatura_DETRAN_136422.pdf;CONTRATO_DETRAN_2022-10-27_55f2c0.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-10-27;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137475.pdf;fatura_DETRAN_137475.pdf;CONTRATO_DETRAN_2022-12-02_da0a5b.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-12-02;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137474.pdf;fatura_DETRAN_137474.pdf;CONTRATO_DETRAN_2022-12-02_6ee38e.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-12-02;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137477.pdf;fatura_DETRAN_137477.pdf;CONTRATO_DETRAN_2022-12-02_fcb678.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-12-02;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_163143.pdf;fatura_DETRAN_163143.pdf;CONTRATO_DETRAN_2025-09-30_2985ce.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-09-30;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137916.pdf;fatura_DETRAN_137916.pdf;CONTRATO_DETRAN_2022-12-23_aa611f.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-12-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137570.pdf;fatura_DETRAN_137570.pdf;CONTRATO_DETRAN_2022-12-14_3467e7.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-12-14;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_155538.pdf;fatura_DETRAN_155538.pdf;CONTRATO_DETRAN_2024-12-11_0effa6.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2024-12-11;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137918.pdf;fatura_DETRAN_137918.pdf;CONTRATO_DETRAN_2022-12-23_e5492a.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-12-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_137571.pdf;fatura_DETRAN_137571.pdf;CONTRATO_DETRAN_2022-12-14_b03535.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2022-12-14;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_162971.pdf;fatura_DETRAN_162971.pdf;CONTRATO_DETRAN_2025-09-24_0b6562.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-09-24;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_155743.pdf;fatura_DETRAN_155743.pdf;CONTRATO_DETRAN_2024-12-20_8b23c1.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2024-12-20;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_163820.pdf;fatura_DETRAN_163820.pdf;CONTRATO_DETRAN_2025-10-23_a5a030.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-10-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_163999.pdf;fatura_DETRAN_163999.pdf;CONTRATO_DETRAN_2025-10-30_5ce427.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-10-30;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_162973.pdf;fatura_DETRAN_162973.pdf;CONTRATO_DETRAN_2025-09-24_73cd40.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-09-24;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164000.pdf;fatura_DETRAN_164000.pdf;CONTRATO_DETRAN_2025-10-30_855b9c.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-10-30;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164005.pdf;fatura_DETRAN_164005.pdf;CONTRATO_DETRAN_2025-10-30_585775.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-10-30;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164004.pdf;fatura_DETRAN_164004.pdf;CONTRATO_DETRAN_2025-10-30_3a30d4.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-10-30;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164797.pdf;fatura_DETRAN_164797.pdf;CONTRATO_DETRAN_2025-11-27_2556b1.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-11-27;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164006.pdf;fatura_DETRAN_164006.pdf;CONTRATO_DETRAN_2025-10-30_395ec8.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-10-30;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164621.pdf;fatura_DETRAN_164621.pdf;CONTRATO_DETRAN_2025-11-25_2598ca.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-11-25;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_163822.pdf;fatura_DETRAN_163822.pdf;CONTRATO_DETRAN_2025-10-23_a2a77f.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-10-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165062.pdf;fatura_DETRAN_165062.pdf;CONTRATO_DETRAN_2025-12-09_c3e1ff.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165063.pdf;fatura_DETRAN_165063.pdf;CONTRATO_DETRAN_2025-12-09_d29500.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164300.pdf;fatura_DETRAN_164300.pdf;CONTRATO_DETRAN_2025-11-17_725665.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-11-17;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165064.pdf;fatura_DETRAN_165064.pdf;CONTRATO_DETRAN_2025-12-09_77fb1b.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165067.pdf;fatura_DETRAN_165067.pdf;CONTRATO_DETRAN_2025-12-09_f8c81a.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165066.pdf;fatura_DETRAN_165066.pdf;CONTRATO_DETRAN_2025-12-09_b260fc.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165069.pdf;fatura_DETRAN_165069.pdf;CONTRATO_DETRAN_2025-12-23_379a66.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165068.pdf;fatura_DETRAN_165068.pdf;CONTRATO_DETRAN_2025-12-09_6a63dc.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165136.pdf;fatura_DETRAN_165136.pdf;CONTRATO_DETRAN_2025-12-09_89edfb.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165071.pdf;fatura_DETRAN_165071.pdf;CONTRATO_DETRAN_2025-12-03_910fa3.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-03;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165138.pdf;fatura_DETRAN_165138.pdf;CONTRATO_DETRAN_2025-12-09_a49b8c.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165493.pdf;fatura_DETRAN_165493.pdf;CONTRATO_DETRAN_2025-12-22_3b6344.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-22;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165137.pdf;fatura_DETRAN_165137.pdf;CONTRATO_DETRAN_2025-12-09_425014.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165497.pdf;fatura_DETRAN_165497.pdf;CONTRATO_DETRAN_2025-12-22_70a212.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-22;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165065.pdf;fatura_DETRAN_165065.pdf;CONTRATO_DETRAN_2025-12-09_6bdc47.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-09;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165623.pdf;fatura_DETRAN_165623.pdf;CONTRATO_DETRAN_2025-12-23_bb5a16.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165622.pdf;fatura_DETRAN_165622.pdf;CONTRATO_DETRAN_2025-12-23_86e4f0.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165619.pdf;fatura_DETRAN_165619.pdf;CONTRATO_DETRAN_2025-12-23_1d4045.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165621.pdf;fatura_DETRAN_165621.pdf;CONTRATO_DETRAN_2025-12-23_18cfa7.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2025-12-23;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.ocr.pdf;075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.ocr.pdf;TA_0752022_DETRAN_1970-07-10_de5cc0.pdf;DETRAN_CONSOLIDADO;1.0;TA;075/2022;DETRAN;1970-07-10;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_166089.pdf;fatura_DETRAN_166089.pdf;CONTRATO_DETRAN_2026-01-28_6503f3.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2026-01-28;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - DOE.pdf;075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - DOE.pdf;TA_1542025_DETRAN_2025-05-07_9cf908.pdf;DETRAN_CONSOLIDADO;1.0;TA;154/2025;DETRAN;2025-05-07;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\006.2021 - PRODAM VPN - QUARTO TERMO ADITIVO - NE.pdf;006.2021 - PRODAM VPN - QUARTO TERMO ADITIVO - NE.pdf;CONTRATO_DETRAN_2025-05-16_3ff101.pdf;DETRAN_CONSOLIDADO;0.8;CONTRATO;;DETRAN;2025-05-16;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_166276.pdf;fatura_DETRAN_166276.pdf;CONTRATO_DETRAN_2026-01-29_d2f17e.pdf;SPCF_EXTRACAO;0.65;CONTRATO;;DETRAN;2026-01-29;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 004.2016 Prazo.ocr.pdf;1º TA Contrato 004.2016 Prazo.ocr.pdf;TA_0042016_DETRAN_1979-03-07_522c32.pdf;DETRAN_CONSOLIDADO;1.0;TA;004/2016;DETRAN;1979-03-07;0
