caminho;nome;raiz;tipo_original;confianca_original;tipo_reclass;numero_reclass;orgao;data;size_bytes;mudou;fonte_tipo
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14563_DETRAN.pdf;empenho_14563_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;14563;DETRAN;2021-08-24;73995;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14735_DETRAN.pdf;empenho_14735_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.65;NE;14735;DETRAN;2021-11-08;69744;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14562_DETRAN.pdf;empenho_14562_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;14562;DETRAN;2021-08-24;73962;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14447_DETRAN.pdf;empenho_14447_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.65;NE;14447;DETRAN;2021-07-30;71817;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14573_DETRAN.pdf;empenho_14573_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;14573;DETRAN;2021-08-25;70160;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1479_DETRAN.pdf;empenho_1479_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1479;DETRAN;2015-09-09;70310;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1538_DETRAN.pdf;empenho_1538_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1538;DETRAN;2015-09-09;70316;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_14663_DETRAN.pdf;empenho_14663_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;14663;DETRAN;2021-10-01;69970;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1694_DETRAN.pdf;empenho_1694_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1694;DETRAN;2015-06-01;70729;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16763_DETRAN.pdf;empenho_16763_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;16763;DETRAN;2021-12-13;72166;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1464_DETRAN.pdf;empenho_1464_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1464;DETRAN;2015-08-10;71447;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1669_DETRAN.pdf;empenho_1669_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1669;DETRAN;2015-01-05;70809;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17456_DETRAN.pdf;empenho_17456_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;17456;DETRAN;2022-07-27;71904;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17358_DETRAN.pdf;empenho_17358_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;17358;DETRAN;2022-06-07;70749;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16988_DETRAN.pdf;empenho_16988_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;16988;DETRAN;2022-01-03;73128;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17398_DETRAN.pdf;empenho_17398_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;17398;DETRAN;2022-07-11;71902;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17359_DETRAN.pdf;empenho_17359_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;17359;DETRAN;2022-06-07;71911;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17457_DETRAN.pdf;empenho_17457_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;17457;DETRAN;2022-07-27;73150;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16987_DETRAN.pdf;empenho_16987_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;16987;DETRAN;2022-01-03;72818;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17458_DETRAN.pdf;empenho_17458_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;17458;DETRAN;2022-07-27;71107;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17921_DETRAN.pdf;empenho_17921_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;17921;DETRAN;2022-11-23;72215;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17538_DETRAN.pdf;empenho_17538_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.8;NE;17538;DETRAN;2022-08-23;248831;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_16985_DETRAN.pdf;empenho_16985_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;16985;DETRAN;2022-01-03;72744;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17919_DETRAN.pdf;empenho_17919_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;17919;DETRAN;2022-11-23;71527;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17648_DETRAN.pdf;empenho_17648_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.8;NE;17648;DETRAN;2022-09-21;249635;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1738_DETRAN.pdf;empenho_1738_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;1738;DETRAN;2015-08-03;71112;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17920_DETRAN.pdf;empenho_17920_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;17920;DETRAN;2022-11-23;73617;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17912_DETRAN.pdf;empenho_17912_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;17912;DETRAN;2022-11-23;72480;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17922_DETRAN.pdf;empenho_17922_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;17922;DETRAN;2022-11-23;74016;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17536_DETRAN.pdf;empenho_17536_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.8;NE;17536;DETRAN;2022-08-23;248831;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1781_DETRAN.pdf;empenho_1781_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1781;DETRAN;2015-07-13;70044;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17979_DETRAN.pdf;empenho_17979_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;17979;DETRAN;2022-11-25;73627;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18689_DETRAN.pdf;empenho_18689_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;1.0;NE;18689;DETRAN;2023-03-30;71683;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1809_DETRAN.pdf;empenho_1809_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1809;DETRAN;2015-01-05;71018;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18688_DETRAN.pdf;empenho_18688_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.8;NE;18688;DETRAN;2023-03-30;71407;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18391_DETRAN.pdf;empenho_18391_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;1.0;NE;18391;DETRAN;2023-02-03;71966;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19037_DETRAN.pdf;empenho_19037_DETRAN.pdf;SPCF_EXTRACAO;TA;1.0;NE;19037;DETRAN;2023-09-01;72930;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18691_DETRAN.pdf;empenho_18691_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.8;NE;18691;DETRAN;2023-06-01;73513;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_17923_DETRAN.pdf;empenho_17923_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;17923;DETRAN;2022-11-23;71475;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18692_DETRAN.pdf;empenho_18692_DETRAN.pdf;SPCF_EXTRACAO;TA;1.0;NE;18692;DETRAN;2023-06-01;73646;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18693_DETRAN.pdf;empenho_18693_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.8;NE;18693;DETRAN;2023-06-02;71963;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19038_DETRAN.pdf;empenho_19038_DETRAN.pdf;SPCF_EXTRACAO;TA;1.0;NE;19038;DETRAN;2023-09-01;72828;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18694_DETRAN.pdf;empenho_18694_DETRAN.pdf;SPCF_EXTRACAO;TA;1.0;NE;18694;DETRAN;2023-07-07;72847;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1934_DETRAN.pdf;empenho_1934_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1934;DETRAN;2015-01-07;71023;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1909_DETRAN.pdf;empenho_1909_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.65;NE;1909;DETRAN;2015-01-07;69881;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_19039_DETRAN.pdf;empenho_19039_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;1.0;NE;19039;DETRAN;2023-09-01;72830;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1998_DETRAN.pdf;empenho_1998_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1998;DETRAN;2015-08-10;70109;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2085_DETRAN.pdf;empenho_2085_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;2085;DETRAN;2015-10-14;70794;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1939_DETRAN.pdf;empenho_1939_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1939;DETRAN;2015-03-27;71497;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_18690_DETRAN.pdf;empenho_18690_DETRAN.pdf;SPCF_EXTRACAO;TA;1.0;NE;18690;DETRAN;2023-06-01;71985;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2155_DETRAN.pdf;empenho_2155_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;2155;DETRAN;2015-11-03;72116;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2016_DETRAN.pdf;empenho_2016_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;2016;DETRAN;2015-02-06;70516;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2185_DETRAN.pdf;empenho_2185_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;2185;DETRAN;2015-11-26;70294;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2153_DETRAN.pdf;empenho_2153_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;2153;DETRAN;2015-11-03;70462;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2089_DETRAN.pdf;empenho_2089_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;2089;DETRAN;2015-10-14;70443;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2186_DETRAN.pdf;empenho_2186_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;2186;DETRAN;2015-11-26;70709;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2530_DETRAN.pdf;empenho_2530_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.65;NE;2530;DETRAN;2016-01-04;69797;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_1937_DETRAN.pdf;empenho_1937_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;1937;DETRAN;2015-09-25;72115;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2905_DETRAN.pdf;empenho_2905_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;2905;DETRAN;2016-05-03;70936;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2906_DETRAN.pdf;empenho_2906_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;2906;DETRAN;2016-05-03;71958;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2471_DETRAN.pdf;empenho_2471_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;2471;DETRAN;2016-01-04;71057;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3063_DETRAN.pdf;empenho_3063_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3063;DETRAN;2016-07-01;69729;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2762_DETRAN.pdf;empenho_2762_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;2762;DETRAN;2016-04-01;70016;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3065_DETRAN.pdf;empenho_3065_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3065;DETRAN;2016-07-01;69922;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3158_DETRAN.pdf;empenho_3158_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3158;DETRAN;2016-08-05;69959;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3067_DETRAN.pdf;empenho_3067_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3067;DETRAN;2016-07-01;70374;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3064_DETRAN.pdf;empenho_3064_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3064;DETRAN;2016-07-01;70376;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3066_DETRAN.pdf;empenho_3066_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;3066;DETRAN;2016-07-01;70227;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3703_DETRAN.pdf;empenho_3703_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3703;DETRAN;2016-11-18;69972;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2187_DETRAN.pdf;empenho_2187_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;2187;DETRAN;2015-11-26;70667;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3707_DETRAN.pdf;empenho_3707_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3707;DETRAN;2016-11-18;70693;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3702_DETRAN.pdf;empenho_3702_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3702;DETRAN;2016-11-18;70679;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3705_DETRAN.pdf;empenho_3705_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3705;DETRAN;2016-11-18;70505;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_2988_DETRAN.pdf;empenho_2988_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;2988;DETRAN;2016-06-13;70414;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3712_DETRAN.pdf;empenho_3712_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;3712;DETRAN;2016-11-18;70661;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3755_DETRAN.pdf;empenho_3755_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3755;DETRAN;2016-11-25;72363;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4020_DETRAN.pdf;empenho_4020_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;4020;DETRAN;2016-12-28;71219;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3974_DETRAN.pdf;empenho_3974_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3974;DETRAN;2016-12-19;70401;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3971_DETRAN.pdf;empenho_3971_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3971;DETRAN;2016-12-19;70014;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3975_DETRAN.pdf;empenho_3975_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;3975;DETRAN;2016-12-19;70696;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3704_DETRAN.pdf;empenho_3704_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.65;NE;3704;DETRAN;2016-11-18;70624;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4001_DETRAN.pdf;empenho_4001_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;4001;DETRAN;2016-12-26;70507;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3976_DETRAN.pdf;empenho_3976_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3976;DETRAN;2016-12-19;70661;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4112_DETRAN.pdf;empenho_4112_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.65;NE;4112;DETRAN;2017-01-02;70254;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_3710_DETRAN.pdf;empenho_3710_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;3710;DETRAN;2016-11-18;70382;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4123_DETRAN.pdf;empenho_4123_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.65;NE;4123;DETRAN;2017-01-02;70219;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4545_DETRAN.pdf;empenho_4545_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;4545;DETRAN;2017-04-18;69631;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8280_DETRAN.pdf;empenho_8280_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8280;DETRAN;2017-07-24;69518;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4022_DETRAN.pdf;empenho_4022_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;4022;DETRAN;2016-12-28;71481;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_4402_DETRAN.pdf;empenho_4402_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;4402;DETRAN;2016-12-30;71334;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8356_DETRAN.pdf;empenho_8356_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8356;DETRAN;2017-08-01;70661;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8364_DETRAN.pdf;empenho_8364_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8364;DETRAN;2017-08-01;70658;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8884_DETRAN.pdf;empenho_8884_DETRAN.pdf;SPCF_EXTRACAO;CONTRATO;0.85;NE;8884;DETRAN;2017-12-18;71040;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8772_DETRAN.pdf;empenho_8772_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8772;DETRAN;2017-11-22;70963;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8901_DETRAN.pdf;empenho_8901_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8901;DETRAN;2017-12-19;70680;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8926_DETRAN.pdf;empenho_8926_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8926;DETRAN;2017-12-20;70986;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8266_DETRAN.pdf;empenho_8266_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8266;DETRAN;2017-07-12;69214;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8362_DETRAN.pdf;empenho_8362_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8362;DETRAN;2017-08-01;69983;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8903_DETRAN.pdf;empenho_8903_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8903;DETRAN;2017-12-19;70654;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_8904_DETRAN.pdf;empenho_8904_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;8904;DETRAN;2017-12-19;70676;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9118_DETRAN.pdf;empenho_9118_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;9118;DETRAN;2017-12-27;70653;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9034_DETRAN.pdf;empenho_9034_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;9034;DETRAN;2017-12-27;70223;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9062_DETRAN.pdf;empenho_9062_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;9062;DETRAN;2017-12-27;70653;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9039_DETRAN.pdf;empenho_9039_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;9039;DETRAN;2018-01-02;70229;1;path
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\pdfs_empenhos\empenho_9114_DETRAN.pdf;empenho_9114_DETRAN.pdf;SPCF_EXTRACAO;TA;0.85;NE;9114;DETRAN;2018-01-02;70375;1;path
