Cliente;Serviços;Contrato;Número;Comp.;Valor;Atraso;Corrigido;Status;Ações
SES;Execução de sistemas;054/2018;137096;11/2022;146.012,35;1204 dias;0,00;Suspenso;TramitarReverter Status
SES;Consultoria em Armazém de Informações;018/2021;160750;06/2025;49.109,27;259 dias;0,00;Suspenso;TramitarReverter Status
SES;Desenvolvimento de Sistemas de Informação;018/2021;160661;06/2025;39.664,57;259 dias;0,00;Suspenso;TramitarReverter Status
SES;Produção de Armazém de Informações;018/2021;160614;06/2025;9.051,64;259 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso a Armazém de Informações;018/2021;160615;06/2025;4.856,38;259 dias;0,00;Suspenso;TramitarReverter Status
SES;Assessoria Técnica em Informática;018/2021;160660;06/2025;10.838,74;259 dias;0,00;Suspenso;TramitarReverter Status
SES;Modelagem de processos de negócios;018/2021;160659;06/2025;4.264,40;259 dias;0,00;Suspenso;TramitarReverter Status
SES;Assessoria Técnica em Informática;018/2021;160784;06/2025;14.061,84;255 dias;0,00;Suspenso;TramitarReverter Status
SES;Modelagem de processos de negócios;018/2021;160783;06/2025;5.316,29;255 dias;0,00;Suspenso;TramitarReverter Status
SES;Consultoria em Armazém de Informações;018/2021;160785;06/2025;64.656,67;255 dias;0,00;Suspenso;TramitarReverter Status
SES;Produção de Armazém de Informações;018/2021;160781;06/2025;10.836,76;255 dias;0,00;Suspenso;TramitarReverter Status
SES;Desenvolvimento de Sistemas de Informação;018/2021;160786;06/2025;51.804,33;255 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso a Armazém de Informações;018/2021;160780;06/2025;6.350,64;255 dias;0,00;Suspenso;TramitarReverter Status
SES;Produção de Armazém de Informações;018/2021;161475;07/2025;20.888,40;225 dias;0,00;Suspenso;TramitarReverter Status
SES;Assessoria Técnica em Informática;018/2021;161532;07/2025;185.399,50;225 dias;0,00;Suspenso;TramitarReverter Status
SES;Consultoria em Armazém de Informações;018/2021;161533;07/2025;114.100,00;225 dias;0,00;Suspenso;TramitarReverter Status
SES;Desenvolvimento de Sistemas de Informação;018/2021;161534;07/2025;151.234,43;225 dias;0,00;Suspenso;TramitarReverter Status
SES;Modelagem de processos de negócios;018/2021;161531;07/2025;42.644,00;225 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso a Armazém de Informações;018/2021;161474;07/2025;11.207,02;225 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;021/2021;161932;08/2025;30.546,53;203 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso à MetroMao;021/2021;161934;08/2025;10.194,40;203 dias;0,00;Suspenso;TramitarReverter Status
SES;Gestão de Segurança e Ativos de Rede;021/2021;161931;08/2025;10.984,61;203 dias;0,00;Suspenso;TramitarReverter Status
SES;Fornecimento de circuito de transmissão de dados;021/2021;161933;08/2025;54.229,44;203 dias;0,00;Suspenso;TramitarReverter Status
SES;Licença de uso de VPN;005/2021;162228;08/2025;121,96;199 dias;0,00;Suspenso;TramitarReverter Status
SES;Hospedagem de Servidores;005/2021;162227;08/2025;35.990,46;199 dias;0,00;Suspenso;TramitarReverter Status
SES;Fornecimento de circuito de transmissão de dados;021/2021;163045;09/2025;160.469,55;168 dias;0,00;Suspenso;TramitarReverter Status
SES;Hospedagem de Servidores;005/2021;163041;09/2025;35.990,46;168 dias;0,00;Suspenso;TramitarReverter Status
SES;Licença de uso de VPN;005/2021;163042;09/2025;121,96;168 dias;0,00;Suspenso;TramitarReverter Status
SES;Gestão de Segurança e Ativos de Rede;021/2021;163048;09/2025;32.504,44;168 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;021/2021;163046;09/2025;66.565,09;168 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso à MetroMao;021/2021;163047;09/2025;30.166,20;168 dias;0,00;Suspenso;TramitarReverter Status
SES;Desenvolvimento de Sistemas de Informação;018/2021;163137;09/2025;69.466,03;163 dias;0,00;Suspenso;TramitarReverter Status
SES;Modelagem de processos de negócios;018/2021;163134;09/2025;9.381,68;163 dias;0,00;Suspenso;TramitarReverter Status
SES;Assessoria Técnica em Informática;018/2021;163135;09/2025;29.478,52;163 dias;0,00;Suspenso;TramitarReverter Status
SES;Produção de Armazém de Informações;018/2021;163044;09/2025;20.888,40;163 dias;0,00;Suspenso;TramitarReverter Status
SES;Consultoria em Armazém de Informações;018/2021;163136;09/2025;114.100,00;163 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso a Armazém de Informações;018/2021;163043;09/2025;11.207,02;163 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso Gerenciado à Rede Mundial;021/2021;163915;10/2025;66.565,09;134 dias;0,00;Suspenso;TramitarReverter Status
SES;Acesso à MetroMao;021/2021;163916;10/2025;30.166,20;134 dias;0,00;Suspenso;TramitarReverter Status
SES;Fornecimento de circuito de transmissão de dados;021/2021;163914;10/2025;160.469,55;134 dias;0,00;Suspenso;TramitarReverter Status
SES;Gestão de Segurança e Ativos de Rede;021/2021;163917;10/2025;32.504,44;134 dias;0,00;Suspenso;TramitarReverter Status
SES;Licença de uso de VPN;005/2021;165034;12/2025;121,96;100 dias;0,00;Suspenso;TramitarReverter Status
SES;Hospedagem de Servidores;005/2021;165033;12/2025;35.990,46;100 dias;0,00;Suspenso;TramitarReverter Status
