nome_original;nome_novo;tipo;numero;orgao;cnpj;data;valor_principal;procedencia;estagio;score;confianca;caminho_original;caminho_novo;erro
58721.pdf;NF_PRODAM_2026-03-17_829837.pdf;NF;;PRODAM;04407920000180;2026-03-17;500.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\58721.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_829837.pdf;
59704.pdf;NF_PRODAM_2026-03-17_94e6d7.pdf;NF;;PRODAM;04407920000180;2026-03-17;492.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\59704.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_94e6d7.pdf;
60507.pdf;NF_PRODAM_2026-03-17_bb3928.pdf;NF;;PRODAM;04407920000180;2026-03-17;474.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\ODONTOMED\60507.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_bb3928.pdf;
41872.pdf;NF_PRODAM_2026-03-16_b83890.pdf;NF;;PRODAM;04407920000180;2026-03-16;23018.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\41872.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_b83890.pdf;
42574.pdf;NF_PRODAM_2026-03-16_64a2fa.pdf;NF;;PRODAM;04407920000180;2026-03-16;22782.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\42574.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_64a2fa.pdf;
43255.pdf;NF_PRODAM_2026-03-16_ecaf3e.pdf;NF;;PRODAM;04407920000180;2026-03-16;22778.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\43255.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_ecaf3e.pdf;
44568.pdf;NF_PRODAM_2026-03-16_6f21b0.pdf;NF;;PRODAM;04407920000180;2026-03-16;22494.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\44568.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_6f21b0.pdf;
45254.pdf;NF_PRODAM_2026-03-16_59384e.pdf;NF;;PRODAM;04407920000180;2026-03-16;22198.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\45254.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_59384e.pdf;
45255.pdf;NF_PRODAM_2026-03-16_10ad0b.pdf;NF;;PRODAM;04407920000180;2026-03-16;1968.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\45255.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_10ad0b.pdf;
45957.pdf;NF_PRODAM_2026-03-16_58213f.pdf;NF;;PRODAM;04407920000180;2026-03-16;22020.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\45957.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_58213f.pdf;
45984.pdf;NF_PRODAM_2026-03-16_16d25e.pdf;NF;;PRODAM;04407920000180;2026-03-16;1976.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\45984.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_16d25e.pdf;
46648.pdf;NF_PRODAM_2026-03-16_bae900.pdf;NF;;PRODAM;04407920000180;2026-03-16;22164.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\46648.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_bae900.pdf;
46715.pdf;NF_PRODAM_2026-03-16_7c941b.pdf;NF;;PRODAM;04407920000180;2026-03-16;2032.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\46715.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_7c941b.pdf;
47388.pdf;NF_PRODAM_2026-03-16_af23c9.pdf;NF;;PRODAM;04407920000180;2026-03-16;22078.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\47388.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_af23c9.pdf;
47450.pdf;NF_PRODAM_2026-03-16_04e51c.pdf;NF;;PRODAM;04407920000180;2026-03-16;1992.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\47450.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_04e51c.pdf;
48101.pdf;NF_PRODAM_2026-03-16_a615ee.pdf;NF;;PRODAM;04407920000180;2026-03-16;21960.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\48101.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_a615ee.pdf;
48102.pdf;NF_PRODAM_2026-03-16_09e874.pdf;NF;;PRODAM;04407920000180;2026-03-16;1982.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\48102.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_09e874.pdf;
48744.pdf;NF_PRODAM_2026-03-16_130f76.pdf;NF;;PRODAM;04407920000180;2026-03-16;21854.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\48744.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_130f76.pdf;
48797.pdf;NF_PRODAM_2026-03-16_28bdde.pdf;NF;;PRODAM;04407920000180;2026-03-16;2004.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\48797.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_28bdde.pdf;
49596.pdf;NF_PRODAM_2026-03-16_06b154.pdf;NF;;PRODAM;04407920000180;2026-03-16;2002.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\49596.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_06b154.pdf;
49681.pdf;NF_PRODAM_2026-03-16_8a3574.pdf;NF;;PRODAM;04407920000180;2026-03-16;21730.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\49681.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_8a3574.pdf;
50333.pdf;NF_PRODAM_2026-03-16_aaccef.pdf;NF;;PRODAM;04407920000180;2026-03-16;21594.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\50333.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_aaccef.pdf;
50334.pdf;NF_PRODAM_2026-03-16_19fc30.pdf;NF;;PRODAM;04407920000180;2026-03-16;1968.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\50334.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_19fc30.pdf;
50923.pdf;NF_PRODAM_2026-03-16_0918a6.pdf;NF;;PRODAM;04407920000180;2026-03-16;1934.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\50923.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_0918a6.pdf;
51058.pdf;NF_PRODAM_2026-03-16_5310a2.pdf;NF;;PRODAM;04407920000180;2026-03-16;21492.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\51058.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_5310a2.pdf;
51760.pdf;NF_PRODAM_2026-03-16_7dfe7f.pdf;NF;;PRODAM;04407920000180;2026-03-16;1890.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\51760.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_7dfe7f.pdf;
51985.pdf;NF_PRODAM_2026-03-16_580f88.pdf;NF;;PRODAM;04407920000180;2026-03-16;21406.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\51985.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_580f88.pdf;
52656.pdf;NF_PRODAM_2026-03-16_1b4401.pdf;NF;;PRODAM;04407920000180;2026-03-16;1866.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\52656.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_1b4401.pdf;
52703.pdf;NF_PRODAM_2026-03-16_427b99.pdf;NF;;PRODAM;04407920000180;2026-03-16;21286.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\52703.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_427b99.pdf;
53425.pdf;NF_PRODAM_2026-03-16_508279.pdf;NF;;PRODAM;04407920000180;2026-03-16;21228.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\53425.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_508279.pdf;
53426.pdf;NF_PRODAM_2026-03-16_68ac26.pdf;NF;;PRODAM;04407920000180;2026-03-16;1872.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\53426.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_68ac26.pdf;
54176.pdf;NF_PRODAM_2026-03-16_a2a274.pdf;NF;;PRODAM;04407920000180;2026-03-16;21182.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\54176.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_a2a274.pdf;
54207.pdf;NF_PRODAM_2026-03-16_6cfc4e.pdf;NF;;PRODAM;04407920000180;2026-03-16;1854.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\54207.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_6cfc4e.pdf;
54895.pdf;NF_PRODAM_2026-03-16_6df320.pdf;NF;;PRODAM;04407920000180;2026-03-16;1848.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\54895.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_6df320.pdf;
54994.pdf;NF_PRODAM_2026-03-16_09918d.pdf;NF;;PRODAM;04407920000180;2026-03-16;21052.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\54994.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_09918d.pdf;
55745.pdf;NF_PRODAM_2026-03-16_c6ad4a.pdf;NF;;PRODAM;04407920000180;2026-03-16;1202.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\55745.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_c6ad4a.pdf;
55838.pdf;NF_PRODAM_2026-03-16_cc8623.pdf;NF;;PRODAM;04407920000180;2026-03-16;20934.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\55838.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_cc8623.pdf;
56423.pdf;NF_PRODAM_2026-03-16_0103d5.pdf;NF;;PRODAM;04407920000180;2026-03-16;20802.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\56423.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_0103d5.pdf;
56424.pdf;NF_PRODAM_2026-03-16_c40892.pdf;NF;;PRODAM;04407920000180;2026-03-16;1858.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\56424.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_c40892.pdf;
57317.pdf;NF_PRODAM_2026-03-16_af2e5a.pdf;NF;;PRODAM;04407920000180;2026-03-16;20602.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\57317.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_af2e5a.pdf;
57318.pdf;NF_PRODAM_2026-03-16_45665d.pdf;NF;;PRODAM;04407920000180;2026-03-16;1918.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\57318.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_45665d.pdf;
58144.pdf;NF_PRODAM_2026-03-16_292d8a.pdf;NF;;PRODAM;04407920000180;2026-03-16;20440.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\58144.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_292d8a.pdf;
58174.pdf;NF_PRODAM_2026-03-16_dec7ad.pdf;NF;;PRODAM;04407920000180;2026-03-16;2014.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\58174.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_dec7ad.pdf;
58719.pdf;NF_PRODAM_2026-03-16_e392c2.pdf;NF;;PRODAM;04407920000180;2026-03-16;1954.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\58719.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_e392c2.pdf;
58886.pdf;NF_PRODAM_2026-03-16_bdb9dd.pdf;NF;;PRODAM;04407920000180;2026-03-16;20334.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\58886.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_bdb9dd.pdf;
59698.pdf;NF_PRODAM_2026-03-16_63554c.pdf;NF;;PRODAM;04407920000180;2026-03-16;20268.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\59698.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_63554c.pdf;
59699.pdf;NF_PRODAM_2026-03-16_e80504.pdf;NF;;PRODAM;04407920000180;2026-03-16;1974.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\59699.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_e80504.pdf;
60243.pdf;NF_PRODAM_2026-03-16_db038b.pdf;NF;;PRODAM;04407920000180;2026-03-16;20248.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\60243.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_db038b.pdf;
60506.pdf;NF_PRODAM_2026-03-16_3c1598.pdf;NF;;PRODAM;04407920000180;2026-03-16;1954.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PROVER\60506.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-16_3c1598.pdf;
58614.pdf;CONTRATO_782025_PRODAM_2026-03-17_7a6566.pdf;CONTRATO;78/2025;PRODAM;04407920000180;2026-03-17;21327.12;P1-DOC;nativo;1.0;1.0;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\PSA TECHNOLOGY\58614.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_782025_PRODAM_2026-03-17_7a6566.pdf;
relatorio_devedores (86).pdf;relatorio_devedores-(86)_revisar_7ae637.pdf;OUTRO;;;;2010-01-01;;P1-DOC;nativo;1.0;0.1;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\relatorio_devedores (86).pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\relatorio_devedores-(86)_revisar_7ae637.pdf;
relatório de faturas_devidas - PRIVADOS.pdf;CONTRATO_2018-05-28_789488.pdf;CONTRATO;;;;2018-05-28;;P1-DOC;nativo;1.0;0.5;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\relatório de faturas_devidas - PRIVADOS.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\CONTRATO_2018-05-28_789488.pdf;
46724.pdf;NF_PRODAM_2026-03-17_a36377.pdf;NF;;PRODAM;04407920000180;2026-03-17;920.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\46724.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_a36377.pdf;
47443.pdf;NF_PRODAM_2026-03-17_3da178.pdf;NF;;PRODAM;04407920000180;2026-03-17;928.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\47443.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_3da178.pdf;
48147.pdf;NF_PRODAM_2026-03-17_8a743b.pdf;NF;;PRODAM;04407920000180;2026-03-17;934.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\48147.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_8a743b.pdf;
48795.pdf;NF_PRODAM_2026-03-17_7c9a8a.pdf;NF;;PRODAM;04407920000180;2026-03-17;904.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\48795.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_7c9a8a.pdf;
49668.pdf;NF_PRODAM_2026-03-17_cc033c.pdf;NF;;PRODAM;04407920000180;2026-03-17;912.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\49668.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_cc033c.pdf;
50372.pdf;NF_PRODAM_2026-03-17_2e186a.pdf;NF;;PRODAM;04407920000180;2026-03-17;910.00;P1-DOC;nativo;1.0;0.8;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\Empresas Privadas\SUL AMERICA\50372.pdf;C:\Users\gabri\Desktop\DETRAN_AUDITORIA_COMPLETA\20_OCR_OUTPUT\pesquisaveis\PRODAM_Empresas_Priv\NF_PRODAM_2026-03-17_2e186a.pdf;
