caminho_original;nome_original;nome_novo;caminho_novo;sha256_antes;sha256_depois;tipo_final;status;erro
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA ao Contrato 25.2014 - Prazo.pdf;4º TA ao Contrato 25.2014 - Prazo.pdf;CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-07.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-07.pdf;e6e54073b1938c4dd155b8daa33b1873e44a6b00596c88fb62c302da4aa8ec0a;e6e54073b1938c4dd155b8daa33b1873e44a6b00596c88fb62c302da4aa8ec0a;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA Contrato 017.2015 - Prazo 6 meses.ocr.pdf;4º TA Contrato 017.2015 - Prazo 6 meses.ocr.pdf;CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-07.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-07.pdf;a3d9348fde3275fb6c812c8fdc401b0f2bc9a0ecda15be674ecf8d6b72864c31;a3d9348fde3275fb6c812c8fdc401b0f2bc9a0ecda15be674ecf8d6b72864c31;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA Contrato 017.2015 - Prazo 6 meses.pdf;4º TA Contrato 017.2015 - Prazo 6 meses.pdf;CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-08.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-08.pdf;1ea62bf021216526e48f1d8129597cc1a98864ce543f6752b8850519e5283a08;1ea62bf021216526e48f1d8129597cc1a98864ce543f6752b8850519e5283a08;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA Contrato 004.2016 - Prazo 6 meses.ocr.pdf;4º TA Contrato 004.2016 - Prazo 6 meses.ocr.pdf;CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-07.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-07.pdf;9f53a0d2125cc296be9430de139c6111ef2580f2055638559482f8b9c4eabbf2;9f53a0d2125cc296be9430de139c6111ef2580f2055638559482f8b9c4eabbf2;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA ao Contrato 25.2014 - Prazo.ocr.pdf;4º TA ao Contrato 25.2014 - Prazo.ocr.pdf;CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-08.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-08.pdf;c29617c5ca34cb2cc45b4b9cb961fcc441215fcab598bfedaaf88ca5d1ec6c29;c29617c5ca34cb2cc45b4b9cb961fcc441215fcab598bfedaaf88ca5d1ec6c29;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA Contrato 004.2016 - Prazo 6 meses.pdf;4º TA Contrato 004.2016 - Prazo 6 meses.pdf;CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-08.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-08.pdf;43942ed9f6688fb8bf480e3e84a583d29b8bf9420258078e752924a453603c9a;43942ed9f6688fb8bf480e3e84a583d29b8bf9420258078e752924a453603c9a;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA Contrato 27.2014.pdf;4º TA Contrato 27.2014.pdf;CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-07.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-07.pdf;bdcd992f099971138275c9b598da6dd60febe34739772c029d8eed4401c3651e;bdcd992f099971138275c9b598da6dd60febe34739772c029d8eed4401c3651e;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA do Contrato 012.2021 - Redução de 25% decreto (2).pdf;3º TA do Contrato 012.2021 - Redução de 25% decreto (2).pdf;CT-012.2021_Contrato-Base_Desenvolvimento-de-Sistemas_Regime-IPCA-via-5TA_dup-05.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-012.2021_Contrato-Base_Desenvolvimento-de-Sistemas_Regime-IPCA-via-5TA_dup-05.pdf;7eb4e56d7e575d7e560d83fa355aa875fde4250b9a8d2e273090dd6f40883b02;7eb4e56d7e575d7e560d83fa355aa875fde4250b9a8d2e273090dd6f40883b02;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA Contrato 010.2021 - Prazo.ocr.pdf;4º TA Contrato 010.2021 - Prazo.ocr.pdf;CT-010.2021_Contrato-Base_SW-Gestao-de-Transito_Regime-Silente_dup-05.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-010.2021_Contrato-Base_SW-Gestao-de-Transito_Regime-Silente_dup-05.pdf;eea56dc60aac09aed14aa4931bf74fddd48442c084e3806ae6cdf37d80cadaac;eea56dc60aac09aed14aa4931bf74fddd48442c084e3806ae6cdf37d80cadaac;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA Contrato 010.2021 - Prazo.pdf;4º TA Contrato 010.2021 - Prazo.pdf;CT-010.2021_Contrato-Base_SW-Gestao-de-Transito_Regime-Silente_dup-06.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-010.2021_Contrato-Base_SW-Gestao-de-Transito_Regime-Silente_dup-06.pdf;6ec320b7d5919b8d6a95b0dbab39b5de4a278f3352545a88356b5a04694a4107;6ec320b7d5919b8d6a95b0dbab39b5de4a278f3352545a88356b5a04694a4107;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA ao Contrato 25.2014 - prazo e supl.ocr.pdf;5º TA ao Contrato 25.2014 - prazo e supl.ocr.pdf;CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-09.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-09.pdf;c6c553f590140fa146439908c0b81a08191f49418a4f3f8b17f2f692cf689c9d;c6c553f590140fa146439908c0b81a08191f49418a4f3f8b17f2f692cf689c9d;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA CT 022.14 - Prazo.pdf;4º TA CT 022.14 - Prazo.pdf;CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-07.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-07.pdf;350c9816deb4fddd547a19f81488d2cb30afc12ad232282b8240b7790e0e2e4b;350c9816deb4fddd547a19f81488d2cb30afc12ad232282b8240b7790e0e2e4b;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA ao Contrato 25.2014 - prazo e supl.pdf;5º TA ao Contrato 25.2014 - prazo e supl.pdf;CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-10.pdf;78179ba6bc92160f6bafa3908f3f8e11f948e0a90e6066c5e6b63dd6abe182a3;78179ba6bc92160f6bafa3908f3f8e11f948e0a90e6066c5e6b63dd6abe182a3;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA Contrato 004.2016 - Prazo.pdf;5º TA Contrato 004.2016 - Prazo.pdf;CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-09.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-09.pdf;46f6b55ec7626f10b9f94ac6572da12dd719ccf7cbfc4e628c7aa6b7892893fd;46f6b55ec7626f10b9f94ac6572da12dd719ccf7cbfc4e628c7aa6b7892893fd;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA Contrato 017.2015 Prao 6 meses.pdf;5º TA Contrato 017.2015 Prao 6 meses.pdf;CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-09.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-09.pdf;e9875b833e65cc102911d0003a4c37b84196d1bee9502bf712251626f0a9ac8d;e9875b833e65cc102911d0003a4c37b84196d1bee9502bf712251626f0a9ac8d;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA Contrato 004.2016 - Prazo.ocr.pdf;5º TA Contrato 004.2016 - Prazo.ocr.pdf;CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-10.pdf;14568254465f58c4f8f5ad399b8e4128b6fde084152e75472835f47e67f08267;14568254465f58c4f8f5ad399b8e4128b6fde084152e75472835f47e67f08267;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA Contrato 017.2015 Prao 6 meses.ocr.pdf;5º TA Contrato 017.2015 Prao 6 meses.ocr.pdf;CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-10.pdf;5fd0631e3b10284d967a499c703a8ac4694e8ddfae092a8a841eca7bbc089d2f;5fd0631e3b10284d967a499c703a8ac4694e8ddfae092a8a841eca7bbc089d2f;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA CT 022.14 - Prazo.ocr.pdf;4º TA CT 022.14 - Prazo.ocr.pdf;CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-08.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-08.pdf;39e41d3a493509b08dbbff8850a0621052b8f6b81776ef201f82f0f5e560b621;39e41d3a493509b08dbbff8850a0621052b8f6b81776ef201f82f0f5e560b621;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA Contrato 27.2014.ocr.pdf;4º TA Contrato 27.2014.ocr.pdf;CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-08.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-08.pdf;468707c219c5e58697584413bf142c0793f9a6802706a427b2548e15a345cc0e;468707c219c5e58697584413bf142c0793f9a6802706a427b2548e15a345cc0e;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\4º TA do Contrato 012.2021 - Prazo.pdf;4º TA do Contrato 012.2021 - Prazo.pdf;CT-012.2021_Contrato-Base_Desenvolvimento-de-Sistemas_Regime-IPCA-via-5TA_dup-06.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-012.2021_Contrato-Base_Desenvolvimento-de-Sistemas_Regime-IPCA-via-5TA_dup-06.pdf;408df471f5b5a6851af1bcb564151e77dd760eb07329307c6fdf4713762ff66f;408df471f5b5a6851af1bcb564151e77dd760eb07329307c6fdf4713762ff66f;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA do Contrato 012.2021 - Prazo e reajuste 5,06% IPCA.pdf;5º TA do Contrato 012.2021 - Prazo e reajuste 5,06% IPCA.pdf;CT-012.2021_Contrato-Base_Desenvolvimento-de-Sistemas_Regime-IPCA-via-5TA_dup-07.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-012.2021_Contrato-Base_Desenvolvimento-de-Sistemas_Regime-IPCA-via-5TA_dup-07.pdf;6b9a3e8befaa19924611b9f0a6107e87907d66707e734809764fa201d799aca5;6b9a3e8befaa19924611b9f0a6107e87907d66707e734809764fa201d799aca5;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA Contrato 27.2014 - prazo e realinhamenro.ocr.pdf;5º TA Contrato 27.2014 - prazo e realinhamenro.ocr.pdf;CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-09.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-09.pdf;e57aa5dc7f0cfbfecf3c1e354a848cd9e4d4f39035ceddb41fd7fe456e1b5e1b;e57aa5dc7f0cfbfecf3c1e354a848cd9e4d4f39035ceddb41fd7fe456e1b5e1b;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA CT 022.14 - Prazo.ocr.pdf;5º TA CT 022.14 - Prazo.ocr.pdf;CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-09.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-09.pdf;96f3d57a5542b0d52b9acf424e12661e68102fc9e95c42fafab9673a49cb0582;96f3d57a5542b0d52b9acf424e12661e68102fc9e95c42fafab9673a49cb0582;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA CT 022.14 - Prazo.pdf;5º TA CT 022.14 - Prazo.pdf;CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-10.pdf;dd28ff5815fab5ded3e07ae7350c7dd45469791a425b263a839d51521550c69c;dd28ff5815fab5ded3e07ae7350c7dd45469791a425b263a839d51521550c69c;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA Contrato 27.2014 - prazo e realinhamenro.pdf;5º TA Contrato 27.2014 - prazo e realinhamenro.pdf;CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-10.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-10.pdf;3318274968f9635851a039de576bb8900ed03823870dea05df0cd56cd2d88b57;3318274968f9635851a039de576bb8900ed03823870dea05df0cd56cd2d88b57;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\5º TA do Contrato 012.2021 - Prazo e reajuste 5,06% IPCA.ocr.pdf;5º TA do Contrato 012.2021 - Prazo e reajuste 5,06% IPCA.ocr.pdf;CT-012.2021_Contrato-Base_Desenvolvimento-de-Sistemas_Regime-IPCA-via-5TA_dup-08.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-012.2021_Contrato-Base_Desenvolvimento-de-Sistemas_Regime-IPCA-via-5TA_dup-08.pdf;4de1383a706995abe641f248173b3bc257f6043166c105d03ccda82f1a266bfd;4de1383a706995abe641f248173b3bc257f6043166c105d03ccda82f1a266bfd;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA Contrato 004.2016.pdf;6º TA Contrato 004.2016.pdf;CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-11.pdf;ec3c684fe72900e342787cbf4f0bc9e4724f2016c42e585c856e87d2cf48be29;ec3c684fe72900e342787cbf4f0bc9e4724f2016c42e585c856e87d2cf48be29;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA Contrato 017.2015 - Prazo.pdf;6º TA Contrato 017.2015 - Prazo.pdf;CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-11.pdf;28383649b11cdde16c8dc776baeed40942ea8ac5605a94651b487b6e9c1e18ab;28383649b11cdde16c8dc776baeed40942ea8ac5605a94651b487b6e9c1e18ab;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA Contrato 004.2016.ocr.pdf;6º TA Contrato 004.2016.ocr.pdf;CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-004.2016_Contrato-Base_Sistema-de-Biometria_Regime-Contratual_dup-12.pdf;8901ed0e890e64ccfbe83427ea786a94df6258ce084f451307c7192f2f8dfa37;8901ed0e890e64ccfbe83427ea786a94df6258ce084f451307c7192f2f8dfa37;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA ao Contrato 25.2014 - Prazo 6 meses Of. 4965.19 .ocr.pdf;6º TA ao Contrato 25.2014 - Prazo 6 meses Of. 4965.19 .ocr.pdf;CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-11.pdf;a3435807e6e39c61ae86848f27a077ac391991f9b2d9d6ee89cf7916f512d643;a3435807e6e39c61ae86848f27a077ac391991f9b2d9d6ee89cf7916f512d643;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA Contrato 017.2015 - Prazo.ocr.pdf;6º TA Contrato 017.2015 - Prazo.ocr.pdf;CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-017.2015_Contrato-Base_Data-Center_Regime-Silente_dup-12.pdf;be94894fde880ae7c89f735c21e43606d366772392363c4bcbf7787b153c3ba9;be94894fde880ae7c89f735c21e43606d366772392363c4bcbf7787b153c3ba9;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA ao Contrato 25.2014 - Prazo 6 meses Of. 4965.19 .pdf;6º TA ao Contrato 25.2014 - Prazo 6 meses Of. 4965.19 .pdf;CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-025.2014_Contrato-Base_Manutencao-de-Sistema_Regime-IGPM+1pct+2pct_dup-12.pdf;2570652bc31bdd147c5f7a6d4882bae1e1168d521f4c96abcc85d35d09e48ded;2570652bc31bdd147c5f7a6d4882bae1e1168d521f4c96abcc85d35d09e48ded;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA CT 022.2014 - Prazo 6 meses Of. 4965.19.pdf;6º TA CT 022.2014 - Prazo 6 meses Of. 4965.19.pdf;CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-11.pdf;eca7e4405757a64b47ecb80e999926d0ad3f099a58abe9ead3e7f5deebc142f3;eca7e4405757a64b47ecb80e999926d0ad3f099a58abe9ead3e7f5deebc142f3;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA Contrato 27.2014 - prazo 6 meses Of. 4965.19.pdf;6º TA Contrato 27.2014 - prazo 6 meses Of. 4965.19.pdf;CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-11.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-11.pdf;a9e24c46a800c40f49c5a3eae50d6d7ae7dbbbc21a3e34a4a3d3a9d1979bdd6a;a9e24c46a800c40f49c5a3eae50d6d7ae7dbbbc21a3e34a4a3d3a9d1979bdd6a;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA Contrato 27.2014 - prazo 6 meses Of. 4965.19.ocr.pdf;6º TA Contrato 27.2014 - prazo 6 meses Of. 4965.19.ocr.pdf;CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-027.2014_Contrato-Base_Servico-de-Rede_Regime-IGPM+1pct+2pct_dup-12.pdf;b957b229e581440aafb37b6c56dea58f2b90aeeba1122df217ee727b1e04cdf5;b957b229e581440aafb37b6c56dea58f2b90aeeba1122df217ee727b1e04cdf5;Contrato-Base;OK;
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\6º TA CT 022.2014 - Prazo 6 meses Of. 4965.19.ocr.pdf;6º TA CT 022.2014 - Prazo 6 meses Of. 4965.19.ocr.pdf;CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-12.pdf;C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\CT-022.2014_Contrato-Base_Sistema-SCIT-Processamento-Diario_Regime-IGPM+1pct+2pct_dup-12.pdf;b7fac0181e77dccf442a58a7959f49d5fd925caf242957b357c22a5d5cea1235;b7fac0181e77dccf442a58a7959f49d5fd925caf242957b357c22a5d5cea1235;Contrato-Base;OK;
