caminho_original;nome_original;nome_canonico;tipo_hint_path;tipo_final;contrato;numero;objeto;fora_escopo;confianca;tem_texto;tem_texto_util;len_texto;sha256;tamanho_bytes;raiz;status
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 46 Cobertura Financeira 2016.ocr.pdf;NE 46 Cobertura Financeira 2016.ocr.pdf;NE-2016-00046_CT-017.2015_Cobertura-Financeira.pdf;NE;NE;017/2015;2016NE00046;Cobertura-Financeira;0;1.00;1;1;4626;41f24077d35178f7c88ce515fa57466f307bdaf6607bb5d6156074fa104452bd;383946;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 466 Cobertura Financeira.pdf;NE 466 Cobertura Financeira.pdf;NE-2020-00466_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2020NE00466;Cobertura-Financeira;1;0.70;1;1;6078;c65367b04db64f45ba6a275bd632f36ad01702c845fe1763dfc8846dc4398036;3211608;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 467 Cobertura Financeira.pdf;NE 467 Cobertura Financeira.pdf;NE-2020-00467_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2020NE00467;Cobertura-Financeira;1;0.70;1;1;6788;2bd65ca8252a7dcb0769f93b546cafeec20ab09d69519c47a42a93ce7e929f19;3364286;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 49 Cobertura Financeira 2016.ocr.pdf;NE 49 Cobertura Financeira 2016.ocr.pdf;NE-2016-00049_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2016NE00049;Cobertura-Financeira;1;0.70;1;1;4485;bfd70b201ccafed7b6218818909d522fda61b9b7f8dc0d09a1f662f2d784465a;386509;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 396 - Cobertura Financeira.pdf;NE 396 - Cobertura Financeira.pdf;NE-2024-0000396_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2024NE0000396;Cobertura-Financeira;1;0.70;1;1;9587;16fb666b3038fe9048c718261ed102594eb15f1b61a113bfae5eb5aeefcb1b26;297110;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 479 Cobertura Financeira.pdf;NE 479 Cobertura Financeira.pdf;NE-2021-0000479_CT-004.2016_Cobertura-Financeira.pdf;NE;NE;004/2016;2021NE0000479;Cobertura-Financeira;0;1.00;1;1;4913;11eb16fc20922ef06999cf38de070fa777d4a9f07326d06428d5e3a19193ad2d;213007;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 528 Cobertura Financeira 2016.pdf;NE 528 Cobertura Financeira 2016.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;bdf98857f27558bdcb4b5907a9c700c6a7a0a9131fb02a487268ea46e9dc4ad6;272682;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 49 Cobertura Financeira 2016.pdf;NE 49 Cobertura Financeira 2016.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;c278d33ac197aedc12930a5cf15e7d6ae2133613e8a0c0ebee5964dcc9edd915;447800;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 54 Cobertura Financeira 2017.ocr.pdf;NE 54 Cobertura Financeira 2017.ocr.pdf;NE-2017-00054_CT-027.2014_Cobertura-Financeira.pdf;NE;NE;027/2014;2017NE00054;Cobertura-Financeira;0;1.00;1;1;2772;e7d270f09f1886066164bdd201767062b8b3bc2b2c802a5dd9121b5e2a1128bb;847930;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 462 Cobertura Financeira.pdf;NE 462 Cobertura Financeira.pdf;NE-2021-0000462_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2021NE0000462;Cobertura-Financeira;1;0.70;1;1;10548;a4d81841e680c84c68f441b33593899d2afa9cbf335ea563ec7fda5621745e73;999240;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 54 Cobertura Financeira 2017.pdf;NE 54 Cobertura Financeira 2017.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;8351678d6b52d41e7a3d7f255197988b366cd6e6efb4a8861a192ca9655670ce;222073;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 509 - Cobertura Fiannceira 2016.ocr.pdf;NE 509 - Cobertura Fiannceira 2016.ocr.pdf;NE-2016-00509_CT-017.2015_Cobertura-Financeira.pdf;NE;NE;017/2015;2016NE00509;Cobertura-Financeira;0;1.00;1;1;2692;6841e97a71bd49410fda920e83bf54a75c04f6907006aca7ea7e44096971338c;231887;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 528 Cobertura Financeira 2016.ocr.pdf;NE 528 Cobertura Financeira 2016.ocr.pdf;NE-2016-00528_CT-017.2015_Cobertura-Financeira.pdf;NE;NE;017/2015;2016NE00528;Cobertura-Financeira;0;1.00;1;1;2759;63bc053bc03f176e38a9fb16c34f92f138d6b5744c2b611329285ac40ca906e3;237567;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 638 COBERTURA SUPRESSAO 2015.pdf;NE 638 COBERTURA SUPRESSAO 2015.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;1f81140b0c5fbd84bc9d0674706be2f6f51f46cde5a138f3ebf80e19b1e3c8a2;916550;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 647 Cobertura Financeira 2018.pdf;NE 647 Cobertura Financeira 2018.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;f1c2c58c5467a1dbe405acefdfd21639a8bb77516f5bfffe44ddd1c7cd7f5e7a;264303;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 573 Cobertura Financeira.pdf;NE 573 Cobertura Financeira.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;9bde692c9e89a2b42d5597a0479f5a1b6caac2c72a4440a9c775404c2b9631f3;438724;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 636 COBERTURA SUPRESSAO.ocr.pdf;NE 636 COBERTURA SUPRESSAO.ocr.pdf;NE-2015-00636_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2015NE00636;Cobertura-Financeira;1;0.70;1;1;2698;c10b43de2bc92cceac45d638c9106d4c2e8c5399689df713817a499b6cb7c90e;1011109;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 573 Cobertura Financeira.ocr.pdf;NE 573 Cobertura Financeira.ocr.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;1;1;2414;fac076609aa67d3bc450ff6867bd17b255caf9b2473b701b06318df8e3cc26c8;598769;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 469 - Cobertura Financeira.pdf;NE 469 - Cobertura Financeira.pdf;NE-2020-00469_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2020NE00469;Cobertura-Financeira;1;0.70;1;1;6424;5e7412a346cee76331cca5b09a70a110373b4c77c1cfee8db9b136cf55b42ab1;3394315;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 638 COBERTURA SUPRESSAO 2015.ocr.pdf;NE 638 COBERTURA SUPRESSAO 2015.ocr.pdf;NE-2015-00638_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2015NE00638;Cobertura-Financeira;1;0.70;1;1;2747;2f07e63843e3c012f5ce18b7eaec473ac470637b2da487e570fd2e930e32974e;1074230;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 597 Cobertura Financeira.pdf;NE 597 Cobertura Financeira.pdf;NE-2021-0000597_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2021NE0000597;Cobertura-Financeira;1;0.70;1;1;5579;5cb1dc44e361562c6423a64a8a40c608cc945836b7708001cf2ee7cd2be63b23;213821;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 685 Cobertura Financeira 2016.pdf;NE 685 Cobertura Financeira 2016.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;f667169bc3f251d567bd89d0a371e6bfc4e6acb2e01c7494c7270de06f07251f;425667;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 685 Cobertura Financeira 2016.ocr.pdf;NE 685 Cobertura Financeira 2016.ocr.pdf;NE-2016-00685_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2016NE00685;Cobertura-Financeira;1;0.70;1;1;4401;d866c017324d89cf51add029b2ce60b5a326143c8aada33fb00bc43de5ba7faf;356615;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 636 COBERTURA SUPRESSAO.pdf;NE 636 COBERTURA SUPRESSAO.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;35a95dad08527a486ea445fa19a850ab2187915a08c23a9f5b8a3ed3b61e2745;826087;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\Ne 697 Cobertura Financeira 2016.pdf;Ne 697 Cobertura Financeira 2016.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;33d3d6e81b8ee99f3b10bf4cd8195b0d407b75c44c61fec8e9f28aca3cdf0fda;404097;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 647 Cobertura Financeira 2018.ocr.pdf;NE 647 Cobertura Financeira 2018.ocr.pdf;NE-2018-00647_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2018NE00647;Cobertura-Financeira;1;0.70;1;1;1774;557b0136325396f3f4cfe762b2812b1397a82edfc0bb99aeac4e963323d8d78b;348023;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 609 Cobertura Financeira.pdf;NE 609 Cobertura Financeira.pdf;NE-2023-0000609_CT-006.2021_Cobertura-Financeira.pdf;NE;NE;006/2021;2023NE0000609;Cobertura-Financeira;0;1.00;1;1;9960;adcd8e5d6b37c7fdecb88cccb6428c7ffa2c90e368312f896080cf997fc252a2;292222;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 683 Cobertua Financeira.pdf;NE 683 Cobertua Financeira.pdf;NE-2022-0000683_CT-010.2021_Ordinario.pdf;NE;NE;010/2021;2022NE0000683;Ordinario;0;1.00;1;1;9448;df44f7cfc58c903b9938a0f3a990cf43f3f3999fd34e548df3fdeb4ab509c23d;227358;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 718 - Cobertura Financeira.pdf;NE 718 - Cobertura Financeira.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;dc19fd4e82fcfa1026fd058a273a1db68d09e30836a52441c06873619770130e;128681;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 686 Cobertura Financeira nov a dez 2016.pdf;NE 686 Cobertura Financeira nov a dez 2016.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;87ecf388e9feb230298edb8ce76d25971241bc81051dc07fe3872e53855d22e0;425139;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 790.2018 Cobertura Financeira 2018.pdf;NE 790.2018 Cobertura Financeira 2018.pdf;NE-2018-00790_CT-790.2018-SUSPEITO_Cobertura-Financeira.pdf;NE;NE;790/2018;2018NE00790;Cobertura-Financeira;0;1.00;0;0;0;48f9b01e46470246bd13413295edd2c16a935e36e6697fc376c0241cee37babc;465264;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 813  Cobertura Financeira.pdf;NE 813  Cobertura Financeira.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;724ae603f2c32f10a478e6f551c4f56449e905661729f6b25a2d4eea27025396;1242755;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 718 - Cobertura Financeira.ocr.pdf;NE 718 - Cobertura Financeira.ocr.pdf;NE-2020-00718_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2020NE00718;Cobertura-Financeira;1;0.70;1;1;4724;c349558de0568ce19e477d3cbfd39ca57a427ee3428891139d3bdd256381a995;228393;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\Ne 697 Cobertura Financeira 2016.ocr.pdf;Ne 697 Cobertura Financeira 2016.ocr.pdf;NE-2016-00697_CT-022.2014_Cobertura-Financeira.pdf;NE;NE;022/2014;2016NE00697;Cobertura-Financeira;0;1.00;1;1;4955;ab80d660c7bb0156fa17aa4feaf4d0cdd810247993eceb1ea36bbf6352705c9b;1467320;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 686 Cobertura Financeira nov a dez 2016.ocr.pdf;NE 686 Cobertura Financeira nov a dez 2016.ocr.pdf;NE-2016-00686_CT-027.201-SUSPEITO_Cobertura-Financeira.pdf;NE;NE;027/201;2016NE00686;Cobertura-Financeira;0;1.00;1;1;4428;cde830bde12b62e576285a6d6cc745293d958111086ed3fbd20d689a5bda1eb8;353992;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 812 Cobertura Financeira.pdf;NE 812 Cobertura Financeira.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;0e767b274f5e1681b96a0774f6de53d3d2b81924fc09fd1a90f1d9af30db741a;1330139;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 813  Cobertura Financeira.ocr.pdf;NE 813  Cobertura Financeira.ocr.pdf;NE-2017-00813_CT-025.2014_Cobertura-Financeira.pdf;NE;NE;025/2014;2017NE00813;Cobertura-Financeira;0;1.00;1;1;4498;acab0e206da6b2c000c149d0e08a138b1599c7738def4384434b2141dd44e4cc;1195776;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 812 Cobertura Financeira.ocr.pdf;NE 812 Cobertura Financeira.ocr.pdf;NE-2017-00812_CT-022.2014_Cobertura-Financeira.pdf;NE;NE;022/2014;2017NE00812;Cobertura-Financeira;0;1.00;1;1;5089;08b1948893dbb0d3f92dff356312998d587fc37c800a7fc8f88cdaa23716e251;1279692;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 821 - Cobertura Financeira.pdf;NE 821 - Cobertura Financeira.pdf;NE-2024-0000821_CT-075.2022_Cobertura-Financeira.pdf;NE;NE;075/2022;2024NE0000821;Cobertura-Financeira;0;1.00;1;1;4542;aaaaecdf4b7ed1447e50b169683a7995d20236a94b504792f13265412c21492f;223823;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 818 - Cobertura Financeira.pdf;NE 818 - Cobertura Financeira.pdf;NE-2024-0000818_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2024NE0000818;Cobertura-Financeira;1;0.70;1;1;8826;84c9f4c5397b9773b79ba4f91403b2059ff858899d6c54bdfddcba5cb6f408a2;205850;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 872 Cobertura Financeira.ocr.pdf;NE 872 Cobertura Financeira.ocr.pdf;NE-2019-00872_CT-017.2015_Cobertura-Financeira.pdf;NE;NE;017/2015;2019NE00872;Cobertura-Financeira;0;1.00;1;1;4992;1d2f09d5bc8a689e1df4f4a9812cc02744d0be327d4b01497a7b6ac16d894948;855387;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 790.2018 Cobertura Financeira 2018.ocr.pdf;NE 790.2018 Cobertura Financeira 2018.ocr.pdf;NE-2018-00790_CT-790.2018-SUSPEITO_Cobertura-Financeira.pdf;NE;NE;790/2018;2018NE00790;Cobertura-Financeira;0;1.00;1;1;3394;517d16789d13c37fbb18ef750f2ebf793b137970ba768b5d9563c7b2ff8eb0e6;585031;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 737 Cobertura Financeira.pdf;NE 737 Cobertura Financeira.pdf;NE-2025-0000737_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2025NE0000737;Cobertura-Financeira;1;0.70;1;1;10521;53f102efeb8a8ae84a00b58eb611f00e86deb25589aed705f4601dacbba600e7;241884;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 822 - Cobertura Financeira.pdf;NE 822 - Cobertura Financeira.pdf;NE-2024-0000822_CT-083.2022_Cobertura-Financeira.pdf;NE;NE;083/2022;2024NE0000822;Cobertura-Financeira;0;1.00;1;1;4359;2edbc7c9cab780b9c000ca5ba1d452e8b2f2e796e434a6b38276cdabd6460691;223502;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 874  Cobertura Financeira 2017.pdf;NE 874  Cobertura Financeira 2017.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;2aecc38e4bf29c74945bd231eda17fec1d9ba78ebafa3fda946711753736980a;865040;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 823 - Cobertura Financeira.pdf;NE 823 - Cobertura Financeira.pdf;NE-2024-0000823_CT-012.2021_Cobertura-Financeira.pdf;NE;NE;012/2021;2024NE0000823;Cobertura-Financeira;0;1.00;1;1;4809;249ba0e150d4a61051e646b0c44e94d145132e81ab808a5e0996f3ff5d59b363;224731;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 872 Cobertura Financeira.pdf;NE 872 Cobertura Financeira.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;edce24dc0a6af520c67c3163a77f36d727fe3dd195416422deed56da5230a12a;941853;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01002.pdf;NE01002.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;0;0;0;057dd08d4dbfb7a9a3bbd5ad9b210fa6cb854089fd17eeec2bc338436996b129;516508;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01002.ocr.pdf;NE01002.ocr.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2467;61b438275f84e2674875434f26c23a6899627c41f2a43374e72273eae86756bb;417163;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01409.pdf;NE01409.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;0;0;0;d77113b1151f98d8180688a7270b074ea198bf4573fe382532ed8c664022d5fa;1409213;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 961 Cobertura Financeira.ocr.pdf;NE 961 Cobertura Financeira.ocr.pdf;NE-2022-0000961_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2022NE0000961;Cobertura-Financeira;1;0.70;1;1;5194;476f930c82daf5f65848942aa46f92918a036e01e5fa44177c2140e48c923a9c;1067780;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 961 Cobertura Financeira.pdf;NE 961 Cobertura Financeira.pdf;NE-AAAA-XXXXX_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;XXXXX;Cobertura-Financeira;1;0.70;0;0;0;576db84e7ae4dd9831344d27fe7fdbffb859ab79d25e174eca7301baf4c45ec6;1291877;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 820 - Cobertura Financeira.pdf;NE 820 - Cobertura Financeira.pdf;NE-2024-0000820_CT-indefinido_Cobertura-Financeira.pdf;NE;NE;;2024NE0000820;Cobertura-Financeira;1;0.70;1;1;9220;0179a9e204470e704187076f37be839b8c310f93997e40cd19211458f11a72e6;303194;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01004.pdf;NE01004.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;0;0;0;ff9a0b4e74cb105d06072805e766344e60d433719fa2afecef5b9abdb084f200;504186;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE01004.ocr.pdf;NE01004.ocr.pdf;NE-AAAA-XXXXX_CT-indefinido_Ordinario.pdf;NE;NE;;XXXXX;Ordinario;1;0.70;1;1;2425;e34082a213a3e5ba09652b1ed632cd15ac8bee437bfd8146cb7d28d3581ba151;401909;DETRAN_CONSOLIDADO;OK
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\02_EMPENHOS\NE 874  Cobertura Financeira 2017.ocr.pdf;NE 874  Cobertura Financeira 2017.ocr.pdf;NE-2017-00874_CT-027.2014_Cobertura-Financeira.pdf;NE;NE;027/2014;2017NE00874;Cobertura-Financeira;0;1.00;1;1;5477;c96c4adcca26efd37fae980e605cce0fbd14136607b20c61e159f3f129ac1ed2;964405;DETRAN_CONSOLIDADO;OK
