caminho;caminho_rel;raiz;nome;size_bytes;paginas;tem_texto;chars_p1;suspeito
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164000.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164000.pdf;SPCF_EXTRACAO;fatura_DETRAN_164000.pdf;76000;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164005.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164005.pdf;SPCF_EXTRACAO;fatura_DETRAN_164005.pdf;76495;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164797.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164797.pdf;SPCF_EXTRACAO;fatura_DETRAN_164797.pdf;76170;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164004.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164004.pdf;SPCF_EXTRACAO;fatura_DETRAN_164004.pdf;78463;3;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164621.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164621.pdf;SPCF_EXTRACAO;fatura_DETRAN_164621.pdf;76014;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164006.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164006.pdf;SPCF_EXTRACAO;fatura_DETRAN_164006.pdf;78409;3;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_163822.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_163822.pdf;SPCF_EXTRACAO;fatura_DETRAN_163822.pdf;76189;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165062.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165062.pdf;SPCF_EXTRACAO;fatura_DETRAN_165062.pdf;77278;3;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165063.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165063.pdf;SPCF_EXTRACAO;fatura_DETRAN_165063.pdf;75148;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164300.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_164300.pdf;SPCF_EXTRACAO;fatura_DETRAN_164300.pdf;75777;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165064.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165064.pdf;SPCF_EXTRACAO;fatura_DETRAN_165064.pdf;76394;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165067.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165067.pdf;SPCF_EXTRACAO;fatura_DETRAN_165067.pdf;75230;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165066.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165066.pdf;SPCF_EXTRACAO;fatura_DETRAN_165066.pdf;74719;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165069.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165069.pdf;SPCF_EXTRACAO;fatura_DETRAN_165069.pdf;77327;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165068.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165068.pdf;SPCF_EXTRACAO;fatura_DETRAN_165068.pdf;76705;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165136.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165136.pdf;SPCF_EXTRACAO;fatura_DETRAN_165136.pdf;77558;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165071.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165071.pdf;SPCF_EXTRACAO;fatura_DETRAN_165071.pdf;77057;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165138.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165138.pdf;SPCF_EXTRACAO;fatura_DETRAN_165138.pdf;75862;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165493.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165493.pdf;SPCF_EXTRACAO;fatura_DETRAN_165493.pdf;75997;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165497.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165497.pdf;SPCF_EXTRACAO;fatura_DETRAN_165497.pdf;75995;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165137.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165137.pdf;SPCF_EXTRACAO;fatura_DETRAN_165137.pdf;74723;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165619.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165619.pdf;SPCF_EXTRACAO;fatura_DETRAN_165619.pdf;80163;3;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165065.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165065.pdf;SPCF_EXTRACAO;fatura_DETRAN_165065.pdf;76387;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165623.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165623.pdf;SPCF_EXTRACAO;fatura_DETRAN_165623.pdf;76755;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165622.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165622.pdf;SPCF_EXTRACAO;fatura_DETRAN_165622.pdf;79015;3;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165621.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_165621.pdf;SPCF_EXTRACAO;fatura_DETRAN_165621.pdf;78537;3;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\006.2021 - PRODAM VPN - QUARTO TERMO ADITIVO - NE.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\006.2021 - PRODAM VPN - QUARTO TERMO ADITIVO - NE.pdf;DETRAN_CONSOLIDADO;006.2021 - PRODAM VPN - QUARTO TERMO ADITIVO - NE.pdf;241539;3;1;4336;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.pdf;DETRAN_CONSOLIDADO;075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.pdf;721161;3;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_166089.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_166089.pdf;SPCF_EXTRACAO;fatura_DETRAN_166089.pdf;75638;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.ocr.pdf;DETRAN_CONSOLIDADO;075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - ASSINADO.ocr.pdf;973185;3;1;2837;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA ao Contrato 25.14-SUPRESSAO.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA ao Contrato 25.14-SUPRESSAO.pdf;DETRAN_CONSOLIDADO;1º TA ao Contrato 25.14-SUPRESSAO.pdf;2544421;8;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - DOE.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - DOE.pdf;DETRAN_CONSOLIDADO;075.2022 - PRODAM - TERCEIRO TERMO ADITIVO - DOE.pdf;198979;1;1;8664;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA ao Contrato 25.14-SUPRESSAO.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA ao Contrato 25.14-SUPRESSAO.ocr.pdf;DETRAN_CONSOLIDADO;1º TA ao Contrato 25.14-SUPRESSAO.ocr.pdf;2249862;8;1;3149;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_166276.pdf;SPCF_EXTRACAO\DETRAN_DOCUMENTACAO\04_FATURAS_INADIMPLENTES\pdfs\fatura_DETRAN_166276.pdf;SPCF_EXTRACAO;fatura_DETRAN_166276.pdf;75470;2;1;1263;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 004.2016 Prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 004.2016 Prazo.pdf;DETRAN_CONSOLIDADO;1º TA Contrato 004.2016 Prazo.pdf;3772466;7;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 004.2016 Prazo.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 004.2016 Prazo.ocr.pdf;DETRAN_CONSOLIDADO;1º TA Contrato 004.2016 Prazo.ocr.pdf;3626211;7;1;3261;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 075.2022 - Prorrogação de Prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 075.2022 - Prorrogação de Prazo.pdf;DETRAN_CONSOLIDADO;1º TA Contrato 075.2022 - Prorrogação de Prazo.pdf;1759533;7;1;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 27.14-SUPRESSAO.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 27.14-SUPRESSAO.pdf;DETRAN_CONSOLIDADO;1º TA Contrato 27.14-SUPRESSAO.pdf;2580537;8;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 083.2022 - Prazo.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 083.2022 - Prazo.ocr.pdf;DETRAN_CONSOLIDADO;1º TA Contrato 083.2022 - Prazo.ocr.pdf;3754422;6;1;2920;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 083.2022 - Prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 083.2022 - Prazo.pdf;DETRAN_CONSOLIDADO;1º TA Contrato 083.2022 - Prazo.pdf;4476053;6;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 017.2015.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 017.2015.ocr.pdf;DETRAN_CONSOLIDADO;1º TA Contrato 017.2015.ocr.pdf;4034374;8;1;3417;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 017.2015.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 017.2015.pdf;DETRAN_CONSOLIDADO;1º TA Contrato 017.2015.pdf;3586784;8;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 010.2021 - Prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 010.2021 - Prazo.pdf;DETRAN_CONSOLIDADO;1º TA do Contrato 010.2021 - Prazo.pdf;7233084;11;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA ao Contrato 006.2021 - Prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA ao Contrato 006.2021 - Prazo.pdf;DETRAN_CONSOLIDADO;1º TA ao Contrato 006.2021 - Prazo.pdf;7116886;16;1;3773;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 012.2021 - Prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 012.2021 - Prazo.pdf;DETRAN_CONSOLIDADO;1º TA do Contrato 012.2021 - Prazo.pdf;4780926;7;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1ºTA CONTRATO 22.2014-SUPLEMENTAÇÃO 25%.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1ºTA CONTRATO 22.2014-SUPLEMENTAÇÃO 25%.pdf;DETRAN_CONSOLIDADO;1ºTA CONTRATO 22.2014-SUPLEMENTAÇÃO 25%.pdf;4638175;16;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 27.14-SUPRESSAO.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA Contrato 27.14-SUPRESSAO.ocr.pdf;DETRAN_CONSOLIDADO;1º TA Contrato 27.14-SUPRESSAO.ocr.pdf;2268710;8;1;3333;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 010.2021 - Prazo.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 010.2021 - Prazo.ocr.pdf;DETRAN_CONSOLIDADO;1º TA do Contrato 010.2021 - Prazo.ocr.pdf;6181996;11;1;3544;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 012.2021 - Prazo.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1º TA do Contrato 012.2021 - Prazo.ocr.pdf;DETRAN_CONSOLIDADO;1º TA do Contrato 012.2021 - Prazo.ocr.pdf;4081826;7;1;3640;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2° TA ao contrato 004.2016-prorrogação de prazo.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2° TA ao contrato 004.2016-prorrogação de prazo.ocr.pdf;DETRAN_CONSOLIDADO;2° TA ao contrato 004.2016-prorrogação de prazo.ocr.pdf;1336258;7;1;3694;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º  TA ao Contrato 25.2014.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º  TA ao Contrato 25.2014.ocr.pdf;DETRAN_CONSOLIDADO;2º  TA ao Contrato 25.2014.ocr.pdf;2955062;6;1;2846;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1ºTA CONTRATO 22.2014-SUPLEMENTAÇÃO 25%.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\1ºTA CONTRATO 22.2014-SUPLEMENTAÇÃO 25%.ocr.pdf;DETRAN_CONSOLIDADO;1ºTA CONTRATO 22.2014-SUPLEMENTAÇÃO 25%.ocr.pdf;3910769;16;1;3232;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA ao Contrato 006.2021 - Prazo.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA ao Contrato 006.2021 - Prazo.ocr.pdf;DETRAN_CONSOLIDADO;2º TA ao Contrato 006.2021 - Prazo.ocr.pdf;6331932;11;1;3879;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA ao Contrato 006.2021 - Prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA ao Contrato 006.2021 - Prazo.pdf;DETRAN_CONSOLIDADO;2º TA ao Contrato 006.2021 - Prazo.pdf;7453372;11;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2° TA ao contrato 004.2016-prorrogação de prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2° TA ao contrato 004.2016-prorrogação de prazo.pdf;DETRAN_CONSOLIDADO;2° TA ao contrato 004.2016-prorrogação de prazo.pdf;1237032;7;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 017.2015.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 017.2015.pdf;DETRAN_CONSOLIDADO;2º TA Contrato 017.2015.pdf;3250909;7;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º  TA ao Contrato 25.2014.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º  TA ao Contrato 25.2014.pdf;DETRAN_CONSOLIDADO;2º  TA ao Contrato 25.2014.pdf;3370333;6;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 010.2021 - Prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 010.2021 - Prazo.pdf;DETRAN_CONSOLIDADO;2º TA Contrato 010.2021 - Prazo.pdf;1589088;9;1;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 017.2015.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 017.2015.ocr.pdf;DETRAN_CONSOLIDADO;2º TA Contrato 017.2015.ocr.pdf;3629255;7;1;3566;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 27.2014.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 27.2014.pdf;DETRAN_CONSOLIDADO;2º TA Contrato 27.2014.pdf;3822716;7;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA do Contrato 012.2021 - Prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA do Contrato 012.2021 - Prazo.pdf;DETRAN_CONSOLIDADO;2º TA do Contrato 012.2021 - Prazo.pdf;5574484;8;0;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2ºTA CONTRATO 22.2014-Prrogacao de prazo.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2ºTA CONTRATO 22.2014-Prrogacao de prazo.ocr.pdf;DETRAN_CONSOLIDADO;2ºTA CONTRATO 22.2014-Prrogacao de prazo.ocr.pdf;3220890;7;1;3371;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 075.2022 - Prazo e reajuste 3,69% IPCA.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2º TA Contrato 075.2022 - Prazo e reajuste 3,69% IPCA.pdf;DETRAN_CONSOLIDADO;2º TA Contrato 075.2022 - Prazo e reajuste 3,69% IPCA.pdf;2099903;8;1;0;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA ao Contrato 25.2014.ocr.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\3º TA ao Contrato 25.2014.ocr.pdf;DETRAN_CONSOLIDADO;3º TA ao Contrato 25.2014.ocr.pdf;3586488;8;1;3054;0
C:\Users\gabri\Desktop\PROJETO_PRODAM\PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2ºTA CONTRATO 22.2014-Prrogacao de prazo.pdf;PRODAM_DOCS\DETRAN_CONSOLIDADO\01_CONTRATOS\2ºTA CONTRATO 22.2014-Prrogacao de prazo.pdf;DETRAN_CONSOLIDADO;2ºTA CONTRATO 22.2014-Prrogacao de prazo.pdf;3715103;7;0;0;0
