caminho;nome;raiz;tipo;numero;orgao;cnpj;data;valor;confianca
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_135863.pdf;fatura_DETRAN_135863.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-09-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136425.pdf;fatura_DETRAN_136425.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136421.pdf;fatura_DETRAN_136421.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136193.pdf;fatura_DETRAN_136193.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136195.pdf;fatura_DETRAN_136195.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136866.pdf;fatura_DETRAN_136866.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136423.pdf;fatura_DETRAN_136423.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136422.pdf;fatura_DETRAN_136422.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-10-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136864.pdf;fatura_DETRAN_136864.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137102.pdf;fatura_DETRAN_137102.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_136863.pdf;fatura_DETRAN_136863.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137097.pdf;fatura_DETRAN_137097.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137098.pdf;fatura_DETRAN_137098.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-11-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137916.pdf;fatura_DETRAN_137916.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137918.pdf;fatura_DETRAN_137918.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137474.pdf;fatura_DETRAN_137474.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137570.pdf;fatura_DETRAN_137570.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-14;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137917.pdf;fatura_DETRAN_137917.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137475.pdf;fatura_DETRAN_137475.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137477.pdf;fatura_DETRAN_137477.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_162973.pdf;fatura_DETRAN_162973.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-09-24;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137571.pdf;fatura_DETRAN_137571.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-14;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_155743.pdf;fatura_DETRAN_155743.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2024-12-20;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_137569.pdf;fatura_DETRAN_137569.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2022-12-14;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_162971.pdf;fatura_DETRAN_162971.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-09-24;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_155538.pdf;fatura_DETRAN_155538.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2024-12-11;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163143.pdf;fatura_DETRAN_163143.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-09-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164000.pdf;fatura_DETRAN_164000.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164005.pdf;fatura_DETRAN_164005.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164004.pdf;fatura_DETRAN_164004.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163999.pdf;fatura_DETRAN_163999.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163822.pdf;fatura_DETRAN_163822.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164006.pdf;fatura_DETRAN_164006.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-30;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_163820.pdf;fatura_DETRAN_163820.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-10-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164300.pdf;fatura_DETRAN_164300.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-11-17;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164621.pdf;fatura_DETRAN_164621.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-11-25;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165068.pdf;fatura_DETRAN_165068.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_164797.pdf;fatura_DETRAN_164797.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-11-27;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165062.pdf;fatura_DETRAN_165062.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165071.pdf;fatura_DETRAN_165071.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-03;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165066.pdf;fatura_DETRAN_165066.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165069.pdf;fatura_DETRAN_165069.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165136.pdf;fatura_DETRAN_165136.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165137.pdf;fatura_DETRAN_165137.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165063.pdf;fatura_DETRAN_165063.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165064.pdf;fatura_DETRAN_165064.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165065.pdf;fatura_DETRAN_165065.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165067.pdf;fatura_DETRAN_165067.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165493.pdf;fatura_DETRAN_165493.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-22;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165497.pdf;fatura_DETRAN_165497.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-22;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165619.pdf;fatura_DETRAN_165619.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_166089.pdf;fatura_DETRAN_166089.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2026-01-28;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165138.pdf;fatura_DETRAN_165138.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-09;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\contratos\CT_3_2026_tramite.pdf;CT_3_2026_tramite.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2026-01-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10077.ocr.pdf;empenho_DETRAN_10077.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2018-04-20;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165621.pdf;fatura_DETRAN_165621.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165622.pdf;fatura_DETRAN_165622.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_166276.pdf;fatura_DETRAN_166276.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2026-01-29;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10601.ocr.pdf;empenho_DETRAN_10601.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2018-10-02;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10604.ocr.pdf;empenho_DETRAN_10604.ocr.pdf;SPCF_EXTRACAO;TA;433/2018;DETRAN;04407920000180;2016-09-22;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_gerados\faturas\fatura_DETRAN_165623.pdf;fatura_DETRAN_165623.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2025-12-23;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10208.ocr.pdf;empenho_DETRAN_10208.ocr.pdf;SPCF_EXTRACAO;NE;2018NE00646;DETRAN;;2018-06-29;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10207.ocr.pdf;empenho_DETRAN_10207.ocr.pdf;SPCF_EXTRACAO;NE;2018NE00647;DETRAN;04407920000180;2018-06-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10363.ocr.pdf;empenho_DETRAN_10363.ocr.pdf;SPCF_EXTRACAO;NE;2078NE00790;DETRAN;;2018-08-10;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10699.ocr.pdf;empenho_DETRAN_10699.ocr.pdf;SPCF_EXTRACAO;NE;2018NE01277;DETRAN;04407920000180;2018-11-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10694.ocr.pdf;empenho_DETRAN_10694.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;18033628946010;2018-11-29;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_11789.ocr.pdf;empenho_DETRAN_11789.ocr.pdf;SPCF_EXTRACAO;NE;2019NE00574;DETRAN;;2019-12-31;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10693.ocr.pdf;empenho_DETRAN_10693.ocr.pdf;SPCF_EXTRACAO;NE;2018NE01275;DETRAN;;2018-11-29;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_10701.ocr.pdf;empenho_DETRAN_10701.ocr.pdf;SPCF_EXTRACAO;NE;2018NE01250;DETRAN;04407920000180;2018-11-23;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12011.ocr.pdf;empenho_DETRAN_12011.ocr.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;04407920000180;2019-08-13;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_11772.ocr.pdf;empenho_DETRAN_11772.ocr.pdf;SPCF_EXTRACAO;NE;;PRODAM;;2019-07-01;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12299.ocr.pdf;empenho_DETRAN_12299.ocr.pdf;SPCF_EXTRACAO;CONTRATO;023/2014;DETRAN;;2019-11-25;;0.85
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12345.ocr.pdf;empenho_DETRAN_12345.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;2019-12-05;;0.65
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12170.ocr.pdf;empenho_DETRAN_12170.ocr.pdf;SPCF_EXTRACAO;NE;2019NE01033;DETRAN;04407920000180;2019-10-01;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12297.ocr.pdf;empenho_DETRAN_12297.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;20191112014150;2019-11-22;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_1244.ocr.pdf;empenho_DETRAN_1244.ocr.pdf;SPCF_EXTRACAO;OUTRO;;;;;;0.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12298.ocr.pdf;empenho_DETRAN_12298.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2019-11-28;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12303.ocr.pdf;empenho_DETRAN_12303.ocr.pdf;SPCF_EXTRACAO;CONTRATO;027/2014;DETRAN;20191112014150;2019-11-27;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12872.ocr.pdf;empenho_DETRAN_12872.ocr.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;04407920000180;2020-02-12;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13046.pdf;empenho_DETRAN_13046.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;20200305010323;;;0.7
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_12983.ocr.pdf;empenho_DETRAN_12983.ocr.pdf;SPCF_EXTRACAO;CONTRATO;011/2016;DETRAN;04407920000180;2020-04-01;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13047.pdf;empenho_DETRAN_13047.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;;;0.55
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13039.pdf;empenho_DETRAN_13039.pdf;SPCF_EXTRACAO;NE;2020NE00466;DETRAN;30501032369594;;;0.9
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13244.pdf;empenho_DETRAN_13244.pdf;SPCF_EXTRACAO;TA;01/2020;DETRAN;04407920000180;2020-01-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13050.pdf;empenho_DETRAN_13050.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;;;;0.55
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13427.ocr.pdf;empenho_DETRAN_13427.ocr.pdf;SPCF_EXTRACAO;CONTRATO;;DETRAN;04407920000180;2020-10-02;;0.8
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13100.ocr.pdf;empenho_DETRAN_13100.ocr.pdf;SPCF_EXTRACAO;CONTRATO;004/2016;DETRAN;04407920000180;2020-06-24;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13270.ocr.pdf;empenho_DETRAN_13270.ocr.pdf;SPCF_EXTRACAO;NE;2020NE00718;DETRAN;04407920000180;2020-08-19;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13982.pdf;empenho_DETRAN_13982.pdf;SPCF_EXTRACAO;CONTRATO;011/2016;DETRAN;04407920000180;2021-01-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13985.pdf;empenho_DETRAN_13985.pdf;SPCF_EXTRACAO;CONTRATO;004/2016;DETRAN;04407920000180;2021-01-29;;1.0
C:\Users\gabri\Desktop\PROJETO_PRODAM\SPCF_EXTRACAO\AUDITORIA_DETRAN_COMPLETA\pdfs_spcf_reais\empenhos\empenho_DETRAN_13980.pdf;empenho_DETRAN_13980.pdf;SPCF_EXTRACAO;CONTRATO;017/2015;DETRAN;04407920000180;2021-01-29;;1.0
